ID_GRUPO,ID_CURSO_ACADEMICO,ID_ASIGNATURA,ID_TIPO_DOCENCIA,ID_COD_GRUPO,ID_PERIODO_DOCENTE,IND_ALUMNOS_GRUPO_PREV,IND_ALUMNOS_GRUPO_REAL,IND_HORAS_PREVISTAS
2024-0-114-104677-1-52,2024,104677,1,52,1,84,85,32.5
2024-0-114-104680-1-1,2024,104680,1,1,1,44,39,32.5
2024-0-114-104681-1-1,2024,104681,1,1,1,26,12,32.5
2024-0-113-43800-55-2,2024,43800,55,2,1,16,0,5.0
2024-0-113-100843-60-233,2024,100843,60,233,1,18,23,17.0
2024-0-103-42426-69-101,2024,42426,69,101,1,0,32,21.0
2024-0-102-106115-1-301,2024,106115,1,301,1,81,77,24.75
2024-0-114-102111-55-501,2024,102111,55,501,1,37,33,4.0
2024-0-114-102114-55-102,2024,102114,55,102,1,39,44,17.0
2024-0-115-102689-55-313,2024,102689,55,313,1,19,21,12.0
2024-0-102-106715-73-3201,2024,106715,73,3201,0,0,1,105.0
2024-0-103-100099-1-1,2024,100099,1,1,1,59,55,15.0
2024-0-115-42850-55-1,2024,42850,55,1,1,13,23,15.0
2024-0-115-42851-55-1,2024,42851,55,1,1,15,20,15.0
2024-0-115-43333-1-1,2024,43333,1,1,1,9,17,38.0
2024-0-115-44734-55-1,2024,44734,55,1,1,7,6,24.0
2024-0-115-44735-55-1,2024,44735,55,1,1,12,8,24.0
2024-0-115-44775-1-1,2024,44775,1,1,1,24,34,21.0
2024-0-111-42980-1-1,2024,42980,1,1,0,18,12,60.0
2024-0-111-102075-56-311,2024,102075,56,311,1,33,32,25.0
2024-0-111-102075-56-211,2024,102075,56,211,1,34,32,25.0
2024-0-113-107543-56-711,2024,107543,56,711,1,33,34,4.0
2024-0-115-104528-1-61,2024,104528,1,61,1,0,1,26.0
2024-0-103-103656-81-3,2024,103656,81,3,1,19,0,300.0
2024-0-114-102386-55-1,2024,102386,55,1,1,82,69,8.0
2024-0-114-102386-54-60,2024,102386,54,60,1,80,66,9.0
2024-0-102-106716-73-510,2024,106716,73,510,0,71,2,75.0
2024-0-107-102660-55-3,2024,102660,55,3,1,20,20,8.5
2024-0-107-104669-76-7,2024,104669,76,7,0,4,5,8.0
2024-0-107-104671-56-2,2024,104671,56,2,0,19,22,10.0
2024-0-109-45233-1-1,2024,45233,1,1,1,20,0,18.75
2024-0-101-100293-1-90,2024,100293,1,90,1,0,0,21.0
2024-0-101-106191-54-50,2024,106191,54,50,1,70,78,16.67
2024-0-101-105826-54-11,2024,105826,54,11,1,31,30,25.0
2024-0-101-106285-54-3,2024,106285,54,3,1,50,78,16.67
2024-0-101-106290-56-1,2024,106290,56,1,1,16,19,50.0
2024-0-102-106702-73-702,2024,106702,73,702,0,0,1,15.0
2024-0-108-104484-81-1,2024,104484,81,1,0,42,34,300.0
2024-0-105-104756-55-61,2024,104756,55,61,1,19,13,20.0
2024-0-102-102927-73-723,2024,102927,73,723,0,0,1,14.0
2024-0-102-106729-56-115,2024,106729,56,115,1,19,20,1.5
2024-0-102-106729-55-102,2024,106729,55,102,1,19,22,8.0
2024-0-102-106729-55-105,2024,106729,55,105,1,19,22,8.0
2024-0-113-100829-60-213,2024,100829,60,213,1,17,16,56.0
2024-0-113-100829-54-211,2024,100829,54,211,1,35,33,3.0
2024-0-113-100830-55-233,2024,100830,55,233,1,20,23,12.0
2024-0-102-103677-1-301,2024,103677,1,301,1,0,1,21.0
2024-0-101-100547-54-1,2024,100547,54,1,1,55,42,16.67
2024-0-101-104235-54-2,2024,104235,54,2,1,32,31,16.67
2024-0-101-106849-1-1,2024,106849,1,1,1,54,45,25.0
2024-0-114-102468-1-88,2024,102468,1,88,1,0,0,21.0
2024-0-101-106265-1-20,2024,106265,1,20,1,0,1,50.0
2024-0-102-102904-73-713,2024,102904,73,713,1,0,1,15.0
2024-0-101-106292-54-3,2024,106292,54,3,1,36,32,50.0
2024-0-101-104264-1-90,2024,104264,1,90,1,0,0,21.0
2024-0-101-103310-81-1,2024,103310,81,1,1,0,0,150.0
2024-0-102-106710-1-302,2024,106710,1,302,0,0,3,21.0
2024-0-102-106709-73-212,2024,106709,73,212,0,86,1,68.0
2024-0-106-100447-1-1,2024,100447,1,1,1,36,36,19.5
2024-0-109-101711-1-1,2024,101711,1,1,1,69,72,42.0
2024-0-109-101723-55-112,2024,101723,55,112,1,12,12,12.0
2024-0-109-101727-56-111,2024,101727,56,111,1,22,22,24.0
2024-0-110-101534-1-2,2024,101534,1,2,1,0,16,49.5
2024-0-102-106702-73-738,2024,106702,73,738,0,0,1,15.0
2024-0-102-42549-1-101,2024,42549,1,101,1,0,1,21.0
2024-0-108-101082-1-51,2024,101082,1,51,1,44,23,30.0
2024-0-107-102609-81-2,2024,102609,81,2,1,0,113,225.0
2024-0-102-103629-54-106,2024,103629,54,106,1,45,41,5.0
2024-0-102-102969-69-101,2024,102969,69,101,1,0,120,21.0
2024-0-102-106921-72-201,2024,106921,72,201,1,15,15,20.0
2024-0-102-103630-55-651,2024,103630,55,651,0,14,66,6.0
2024-0-102-102995-55-201,2024,102995,55,201,1,21,21,7.0
2024-0-102-106097-55-112,2024,106097,55,112,1,22,24,6.0
2024-0-109-102574-54-21,2024,102574,54,21,1,38,41,4.0
2024-0-103-106765-69-131,2024,106765,69,131,1,0,76,21.0
2024-0-111-102016-69-1,2024,102016,69,1,1,0,35,21.0
2024-0-102-106686-55-102,2024,106686,55,102,1,22,23,6.0
2024-0-111-101665-69-3,2024,101665,69,3,1,0,26,21.0
2024-0-111-103527-69-3,2024,103527,69,3,1,0,67,21.0
2024-0-102-106709-73-705,2024,106709,73,705,0,0,1,68.0
2024-0-103-107513-81-2,2024,107513,81,2,1,0,0,300.0
2024-0-101-106862-54-1,2024,106862,54,1,1,47,48,16.67
2024-0-101-106969-1-1,2024,106969,1,1,1,48,53,33.33
2024-0-101-106975-1-1,2024,106975,1,1,1,46,49,33.33
2024-0-109-102603-56-313,2024,102603,56,313,1,24,18,4.0
2024-0-109-102604-55-313,2024,102604,55,313,1,19,20,16.0
2024-0-109-102604-55-112,2024,102604,55,112,1,19,18,16.0
2024-0-107-102661-74-12,2024,102661,74,12,1,9,0,4.0
2024-0-105-104721-56-61,2024,104721,56,61,1,22,22,15.0
2024-0-105-104724-55-62,2024,104724,55,62,1,29,31,33.0
2024-0-114-104651-1-511,2024,104651,1,511,1,0,0,21.0
2024-0-114-102148-54-201,2024,102148,54,201,1,81,76,10.0
2024-0-114-102160-1-20,2024,102160,1,20,1,31,0,30.0
2024-0-114-102167-55-201,2024,102167,55,201,1,37,23,15.0
2024-0-114-102454-1-51,2024,102454,1,51,1,49,47,32.5
2024-0-114-102454-54-51,2024,102454,54,51,1,49,46,11.0
2024-0-113-100827-60-232,2024,100827,60,232,1,20,23,4.0
2024-0-113-100828-54-231,2024,100828,54,231,1,29,38,1.0
2024-0-107-102613-56-1,2024,102613,56,1,1,22,19,1.0
2024-0-107-102658-56-1,2024,102658,56,1,1,9,16,5.0
2024-0-107-102659-55-6,2024,102659,55,6,1,18,18,10.0
2024-0-107-102660-56-4,2024,102660,56,4,1,19,20,3.0
2024-0-107-104668-56-3,2024,104668,56,3,0,18,22,6.0
2024-0-101-100018-54-4,2024,100018,54,4,1,45,38,33.33
2024-0-101-100019-1-4,2024,100019,1,4,1,32,20,16.67
2024-0-101-100023-54-1,2024,100023,54,1,1,50,50,16.67
2024-0-101-100028-1-1,2024,100028,1,1,1,28,15,41.67
2024-0-101-100389-54-1,2024,100389,54,1,1,70,57,16.67
2024-0-109-102592-56-314,2024,102592,56,314,1,26,0,16.0
2024-0-101-100282-1-90,2024,100282,1,90,1,0,0,21.0
2024-0-101-100695-54-1,2024,100695,54,1,1,69,0,21.0
2024-0-101-100712-60-13,2024,100712,60,13,1,19,0,21.0
2024-0-101-106184-54-50,2024,106184,54,50,1,82,71,16.67
2024-0-101-104253-60-1,2024,104253,60,1,1,43,42,8.33
2024-0-113-44054-1-1,2024,44054,1,1,1,0,0,8.0
2024-0-102-102936-58-502,2024,102936,58,502,0,19,23,24.0
2024-0-106-44168-63-1,2024,44168,63,1,1,35,0,375.0
2024-0-106-45033-1-2,2024,45033,1,2,1,45,45,67.5
2024-0-108-101148-56-1,2024,101148,56,1,1,16,19,12.0
2024-0-113-100886-1-31,2024,100886,1,31,1,0,64,21.0
2024-0-103-106784-54-1,2024,106784,54,1,1,0,0,21.0
2024-0-113-100834-55-222,2024,100834,55,222,1,24,21,20.0
2024-0-113-100836-1-24,2024,100836,1,24,1,18,23,35.0
2024-0-113-101025-54-712,2024,101025,54,712,1,32,32,8.0
2024-0-102-102946-55-104,2024,102946,55,104,1,20,17,7.0
2024-0-101-104207-54-1,2024,104207,54,1,1,40,50,50.0
2024-0-101-104216-1-1,2024,104216,1,1,1,46,38,33.33
2024-0-101-104226-1-1,2024,104226,1,1,1,11,12,33.33
2024-0-115-106545-81-62,2024,106545,81,62,1,0,39,150.0
2024-0-106-102292-1-70,2024,102292,1,70,1,72,72,22.5
2024-0-106-102294-1-1,2024,102294,1,1,1,49,38,22.0
2024-0-106-45035-54-2,2024,45035,54,2,0,45,45,45.0
2024-0-106-100436-1-15,2024,100436,1,15,1,0,0,21.0
2024-0-106-102232-1-25,2024,102232,1,25,1,0,0,21.0
2024-0-109-101701-54-12,2024,101701,54,12,1,33,30,6.0
2024-0-109-101708-55-113,2024,101708,55,113,1,23,26,12.0
2024-0-111-102018-61-29,2024,102018,61,29,0,0,1,150.0
2024-0-111-102018-61-33,2024,102018,61,33,0,0,4,150.0
2024-0-108-104476-1-1,2024,104476,1,1,1,52,34,30.0
2024-0-105-104743-1-6,2024,104743,1,6,1,44,43,15.0
2024-0-105-104748-55-61,2024,104748,55,61,1,24,19,33.0
2024-0-102-102928-54-502,2024,102928,54,502,1,33,34,2.0
2024-0-101-101601-60-1,2024,101601,60,1,1,0,0,21.0
2024-0-111-106076-69-1,2024,106076,69,1,1,0,18,21.0
2024-0-102-103450-1-401,2024,103450,1,401,1,0,0,21.0
2024-0-110-44529-1-1,2024,44529,1,1,0,0,0,36.0
2024-0-101-103314-1-10,2024,103314,1,10,1,0,0,21.0
2024-0-102-103009-1-301,2024,103009,1,301,1,0,0,21.0
2024-0-111-101987-69-62,2024,101987,69,62,1,0,73,21.0
2024-0-102-106699-1-601,2024,106699,1,601,0,0,48,35.0
2024-0-114-102131-54-501,2024,102131,54,501,1,61,42,17.0
2024-0-114-102138-1-50,2024,102138,1,50,1,36,41,32.5
2024-0-102-102940-1-301,2024,102940,1,301,1,0,0,21.0
2024-0-102-102937-73-708,2024,102937,73,708,0,0,1,18.0
2024-0-102-103437-56-401,2024,103437,56,401,1,0,0,4.0
2024-0-102-103467-1-401,2024,103467,1,401,1,54,0,1.0
2024-0-102-106709-73-208,2024,106709,73,208,0,86,1,68.0
2024-0-106-102271-1-70,2024,102271,1,70,1,73,60,43.5
2024-0-106-102272-1-11,2024,102272,1,11,1,0,0,21.0
2024-0-106-102276-95-12,2024,102276,95,12,1,35,41,21.5
2024-0-102-106724-73-220,2024,106724,73,220,0,35,1,15.0
2024-0-107-102610-70-5,2024,102610,70,5,0,11,10,7.0
2024-0-109-106400-56-212,2024,106400,56,212,1,26,22,16.0
2024-0-113-101907-1-51,2024,101907,1,51,0,0,64,21.0
2024-0-101-100254-1-90,2024,100254,1,90,1,0,0,21.0
2024-0-101-100682-1-1,2024,100682,1,1,1,37,0,21.0
2024-0-105-105015-56-41,2024,105015,56,41,1,16,18,15.0
2024-0-105-106676-55-51,2024,106676,55,51,1,6,13,33.0
2024-0-101-106082-56-8,2024,106082,56,8,1,0,0,21.0
2024-0-108-101105-54-1,2024,101105,54,1,0,105,101,12.0
2024-0-108-101105-54-2,2024,101105,54,2,0,84,86,12.0
2024-0-113-101917-69-511,2024,101917,69,511,1,0,79,21.0
2024-0-102-106107-56-103,2024,106107,56,103,1,20,19,24.0
2024-0-102-106107-56-104,2024,106107,56,104,1,20,19,24.0
2024-0-102-106691-1-601,2024,106691,1,601,1,65,52,24.0
2024-0-102-106694-1-501,2024,106694,1,501,1,52,58,54.0
2024-0-111-102086-69-20,2024,102086,69,20,1,0,15,21.0
2024-0-102-103010-55-303,2024,103010,55,303,1,20,19,33.0
2024-0-114-102181-1-20,2024,102181,1,20,1,66,75,32.5
2024-0-114-102186-55-201,2024,102186,55,201,1,51,37,10.0
2024-0-107-103978-70-3,2024,103978,70,3,1,10,10,4.0
2024-0-101-100374-1-2,2024,100374,1,2,1,52,65,33.33
2024-0-101-104198-1-90,2024,104198,1,90,1,0,0,21.0
2024-0-101-45368-1-1,2024,45368,1,1,1,16,21,31.25
2024-0-102-106702-75-503,2024,106702,75,503,1,14,16,2.0
2024-0-102-106702-58-503,2024,106702,58,503,1,19,21,4.0
2024-0-106-42379-1-1,2024,42379,1,1,1,30,0,62.5
2024-0-106-102229-95-13,2024,102229,95,13,1,36,41,21.5
2024-0-105-103851-56-11,2024,103851,56,11,1,28,27,15.0
2024-0-105-103852-56-22,2024,103852,56,22,1,25,25,15.0
2024-0-115-106535-81-21,2024,106535,81,21,1,0,21,225.0
2024-0-108-101113-1-51,2024,101113,1,51,1,96,101,30.0
2024-0-108-101113-54-510,2024,101113,54,510,1,48,41,19.5
2024-0-113-101956-69-611,2024,101956,69,611,1,0,65,21.0
2024-0-105-103852-56-21,2024,103852,56,21,1,25,25,15.0
2024-0-105-103855-56-12,2024,103855,56,12,1,38,34,15.0
2024-0-105-103855-56-23,2024,103855,56,23,1,36,35,15.0
2024-0-102-106707-1-202,2024,106707,1,202,0,0,1,21.0
2024-0-115-102769-54-472,2024,102769,54,472,1,0,13,12.0
2024-0-113-101883-55-502,2024,101883,55,502,1,13,31,25.0
2024-0-102-106918-72-691,2024,106918,72,691,0,5,14,25.0
2024-0-102-103598-73-711,2024,103598,73,711,1,0,1,15.0
2024-0-102-106109-56-101,2024,106109,56,101,0,21,20,9.0
2024-0-111-102062-81-41,2024,102062,81,41,1,0,57,300.0
2024-0-106-100521-54-1,2024,100521,54,1,1,74,71,22.5
2024-0-106-102277-95-513,2024,102277,95,513,1,23,27,20.0
2024-0-106-102291-1-11,2024,102291,1,11,1,0,0,21.0
2024-0-109-102570-55-512,2024,102570,55,512,1,20,12,26.0
2024-0-109-44452-1-1,2024,44452,1,1,1,30,30,60.0
2024-0-109-101692-56-111,2024,101692,56,111,1,19,19,12.0
2024-0-107-102623-80-6,2024,102623,80,6,1,9,11,9.0
2024-0-107-102681-81-1,2024,102681,81,1,0,99,118,24.0
2024-0-107-102681-97-7,2024,102681,97,7,0,5,5,5.0
2024-0-109-45423-1-1,2024,45423,1,1,1,27,29,30.0
2024-0-109-45433-81-1,2024,45433,81,1,0,15,13,225.0
2024-0-108-101138-1-12,2024,101138,1,12,1,0,0,21.0
2024-0-103-100141-54-1,2024,100141,54,1,1,36,41,21.0
2024-0-111-105050-56-613,2024,105050,56,613,1,24,27,15.0
2024-0-113-44091-55-3,2024,44091,55,3,1,13,0,36.0
2024-0-113-44710-1-1,2024,44710,1,1,1,33,39,42.0
2024-0-113-100856-55-333,2024,100856,55,333,1,16,14,2.0
2024-0-113-100857-1-32,2024,100857,1,32,1,58,57,33.0
2024-0-113-101929-55-201,2024,101929,55,201,1,8,11,8.0
2024-0-113-101932-54-522,2024,101932,54,522,1,29,34,12.0
2024-0-102-106714-73-711,2024,106714,73,711,0,0,1,54.0
2024-0-101-100303-54-90,2024,100303,54,90,1,0,0,21.0
2024-0-110-101331-54-90,2024,101331,54,90,1,0,0,21.0
2024-0-115-106065-54-211,2024,106065,54,211,1,0,41,5.0
2024-0-103-100184-69-442,2024,100184,69,442,1,0,14,21.0
2024-0-102-106731-1-104,2024,106731,1,104,1,86,69,16.0
2024-0-102-106135-1-301,2024,106135,1,301,0,23,56,5.0
2024-0-102-106136-58-301,2024,106136,58,301,0,17,29,9.0
2024-0-102-106119-1-102,2024,106119,1,102,1,73,48,30.0
2024-0-102-106696-75-201,2024,106696,75,201,0,13,90,2.0
2024-0-102-106102-1-103,2024,106102,1,103,1,88,93,45.5
2024-0-102-102972-58-301,2024,102972,58,301,1,14,22,12.0
2024-0-109-102606-55-112,2024,102606,55,112,1,22,20,6.0
2024-0-109-102606-1-2,2024,102606,1,2,1,86,77,48.0
2024-0-107-102640-1-1,2024,102640,1,1,1,18,29,30.0
2024-0-107-103540-79-6,2024,103540,79,6,0,9,9,30.0
2024-0-107-103540-54-3,2024,103540,54,3,0,40,42,8.5
2024-0-102-102957-54-110,2024,102957,54,110,1,45,42,6.0
2024-0-114-102371-54-22,2024,102371,54,22,1,0,0,21.0
2024-0-107-102621-76-10,2024,102621,76,10,0,5,5,80.0
2024-0-107-102677-79-2,2024,102677,79,2,1,12,10,5.0
2024-0-109-104147-55-113,2024,104147,55,113,1,20,21,6.0
2024-0-101-100243-54-1,2024,100243,54,1,1,49,51,8.33
2024-0-102-102948-58-632,2024,102948,58,632,0,17,16,28.0
2024-0-101-100647-1-1,2024,100647,1,1,1,41,32,41.67
2024-0-101-100653-54-1,2024,100653,54,1,1,54,39,25.0
2024-0-101-105804-1-90,2024,105804,1,90,1,0,0,21.0
2024-0-101-105809-54-1,2024,105809,54,1,1,19,22,16.67
2024-0-108-101091-1-512,2024,101091,1,512,0,0,0,21.0
2024-0-108-101093-54-1,2024,101093,54,1,1,36,60,19.5
2024-0-102-106709-73-220,2024,106709,73,220,0,86,1,68.0
2024-0-102-106711-73-724,2024,106711,73,724,0,0,1,68.0
2024-0-105-105008-55-42,2024,105008,55,42,1,25,29,33.0
2024-0-105-105008-55-43,2024,105008,55,43,1,25,29,33.0
2024-0-105-105011-1-4,2024,105011,1,4,1,36,32,15.0
2024-0-111-105050-69-62,2024,105050,69,62,1,0,60,21.0
2024-0-111-102012-69-62,2024,102012,69,62,0,0,65,21.0
2024-0-114-102122-54-502,2024,102122,54,502,1,34,31,17.0
2024-0-113-100819-1-24,2024,100819,1,24,1,19,19,28.0
2024-0-113-100973-55-443,2024,100973,55,443,1,19,6,12.0
2024-0-101-103567-54-1,2024,103567,54,1,1,37,41,16.67
2024-0-101-105827-1-1,2024,105827,1,1,1,58,68,33.33
2024-0-101-100711-54-12,2024,100711,54,12,1,30,0,21.0
2024-0-115-103800-56-314,2024,103800,56,314,1,21,24,5.0
2024-0-106-102223-1-2,2024,102223,1,2,1,97,94,22.5
2024-0-109-102578-56-413,2024,102578,56,413,1,21,20,18.0
2024-0-109-102578-1-1,2024,102578,1,1,1,167,170,27.0
2024-0-102-106725-1-201,2024,106725,1,201,0,0,51,21.0
2024-0-102-102962-55-114,2024,102962,55,114,0,20,21,19.0
2024-0-102-102962-55-118,2024,102962,55,118,0,20,19,19.0
2024-0-114-104678-54-44,2024,104678,54,44,1,0,0,21.0
2024-0-108-101100-1-51,2024,101100,1,51,0,77,92,90.0
2024-0-102-106711-73-763,2024,106711,73,763,0,0,0,68.0
2024-0-113-101888-69-541,2024,101888,69,541,1,0,0,21.0
2024-0-113-101896-69-541,2024,101896,69,541,1,0,0,21.0
2024-0-105-103149-1-5,2024,103149,1,5,1,27,30,15.0
2024-0-115-44733-55-1,2024,44733,55,1,1,16,10,24.0
2024-0-115-44738-63-1,2024,44738,63,1,1,16,10,300.0
2024-0-115-44760-54-10,2024,44760,54,10,1,22,21,15.0
2024-0-115-44760-55-10,2024,44760,55,10,1,22,21,22.5
2024-0-115-104529-54-611,2024,104529,54,611,1,31,0,12.0
2024-0-115-104529-55-613,2024,104529,55,613,1,20,0,12.0
2024-0-111-102075-56-412,2024,102075,56,412,1,29,31,25.0
2024-0-102-106097-55-102,2024,106097,55,102,1,21,23,6.0
2024-0-114-104678-1-22,2024,104678,1,22,1,0,0,21.0
2024-0-114-102308-1-60,2024,102308,1,60,1,76,67,32.5
2024-0-113-100948-1-7,2024,100948,1,7,1,0,0,21.0
2024-0-113-100948-55-434,2024,100948,55,434,1,17,19,20.0
2024-0-113-101883-58-502,2024,101883,58,502,1,27,31,18.0
2024-0-115-102789-55-423,2024,102789,55,423,1,22,20,6.0
2024-0-102-106723-69-301,2024,106723,69,301,1,0,16,21.0
2024-0-103-101058-60-1,2024,101058,60,1,0,37,28,7.0
2024-0-103-101060-54-1,2024,101060,54,1,0,55,49,24.0
2024-0-103-106833-55-1,2024,106833,55,1,1,19,22,28.0
2024-0-102-106728-56-104,2024,106728,56,104,1,23,16,8.0
2024-0-102-106728-55-107,2024,106728,55,107,1,23,16,6.0
2024-0-115-106600-81-72,2024,106600,81,72,1,0,9,300.0
2024-0-115-106601-61-72,2024,106601,61,72,1,0,31,300.0
2024-0-103-103279-54-1,2024,103279,54,1,1,32,29,6.0
2024-0-103-100185-1-1,2024,100185,1,1,1,11,19,33.0
2024-0-114-105768-54-501,2024,105768,54,501,1,45,31,17.0
2024-0-113-44090-55-3,2024,44090,55,3,1,13,0,10.0
2024-0-113-100851-55-212,2024,100851,55,212,1,24,22,8.0
2024-0-113-100852-55-223,2024,100852,55,223,1,22,21,12.0
2024-0-113-100852-1-22,2024,100852,1,22,1,68,63,30.0
2024-0-113-101915-1-51,2024,101915,1,51,1,63,70,27.0
2024-0-111-106077-69-70,2024,106077,69,70,1,0,24,21.0
2024-0-102-106703-69-601,2024,106703,69,601,1,0,50,21.0
2024-0-115-102699-1-330,2024,102699,1,330,1,40,58,26.0
2024-0-115-102787-54-441,2024,102787,54,441,1,43,38,12.0
2024-0-115-102788-54-422,2024,102788,54,422,1,42,38,18.0
2024-0-115-102750-54-451,2024,102750,54,451,1,48,51,12.0
2024-0-115-102752-1-51,2024,102752,1,51,1,0,0,21.0
2024-0-115-104344-1-81,2024,104344,1,81,1,63,65,30.0
2024-0-103-104410-55-1,2024,104410,55,1,1,41,38,14.0
2024-0-103-104413-55-1,2024,104413,55,1,1,38,0,21.0
2024-0-103-106750-54-1,2024,106750,54,1,1,59,36,10.0
2024-0-115-106551-1-71,2024,106551,1,71,1,43,50,45.0
2024-0-111-101684-56-311,2024,101684,56,311,1,36,37,15.0
2024-0-111-101988-56-621,2024,101988,56,621,1,25,21,10.0
2024-0-111-101989-56-611,2024,101989,56,611,1,28,31,6.5
2024-0-102-106691-75-662,2024,106691,75,662,1,15,9,1.0
2024-0-102-106691-75-664,2024,106691,75,664,1,15,8,1.0
2024-0-107-102623-97-22,2024,102623,97,22,1,5,5,16.0
2024-0-101-105807-1-40,2024,105807,1,40,1,0,4,21.0
2024-0-102-106705-74-201,2024,106705,74,201,0,12,8,20.0
2024-0-102-106718-73-501,2024,106718,73,501,0,68,6,48.0
2024-0-102-106693-56-201,2024,106693,56,201,0,28,94,7.0
2024-0-102-102949-1-301,2024,102949,1,301,1,102,100,12.0
2024-0-102-102980-1-201,2024,102980,1,201,1,67,72,30.0
2024-0-102-42359-1-101,2024,42359,1,101,1,26,26,48.5
2024-0-114-102320-55-22,2024,102320,55,22,1,43,44,2.0
2024-0-114-102320-55-4,2024,102320,55,4,1,54,55,2.0
2024-0-114-102324-55-4,2024,102324,55,4,1,50,57,2.0
2024-0-111-102006-56-621,2024,102006,56,621,1,38,44,15.0
2024-0-111-106734-1-1,2024,106734,1,1,1,79,82,14.0
2024-0-102-103596-55-104,2024,103596,55,104,1,21,24,9.5
2024-0-103-102673-56-5,2024,102673,56,5,1,16,0,8.0
2024-0-103-103290-54-2,2024,103290,54,2,1,57,0,21.0
2024-0-102-102927-74-205,2024,102927,74,205,0,15,13,5.0
2024-0-103-104393-69-721,2024,104393,69,721,1,0,46,21.0
2024-0-107-103539-55-5,2024,103539,55,5,1,19,18,7.0
2024-0-102-106918-1-301,2024,106918,1,301,1,0,69,21.0
2024-0-102-106918-1-501,2024,106918,1,501,0,0,11,21.0
2024-0-111-103505-81-31,2024,103505,81,31,1,0,67,300.0
2024-0-103-103308-54-2,2024,103308,54,2,1,0,0,21.0
2024-0-102-106707-73-767,2024,106707,73,767,0,0,0,68.0
2024-0-102-106709-73-728,2024,106709,73,728,0,0,1,68.0
2024-0-101-106992-1-1,2024,106992,1,1,1,50,56,33.33
2024-0-106-100475-1-1,2024,100475,1,1,1,91,98,19.5
2024-0-106-102255-1-25,2024,102255,1,25,1,0,0,21.0
2024-0-106-102259-95-11,2024,102259,95,11,1,36,34,22.5
2024-0-109-102547-1-1,2024,102547,1,1,1,81,79,28.5
2024-0-109-102547-55-211,2024,102547,55,211,1,20,20,4.0
2024-0-109-102547-54-31,2024,102547,54,31,1,41,43,12.0
2024-0-109-102604-55-312,2024,102604,55,312,1,20,20,16.0
2024-0-101-100071-1-1,2024,100071,1,1,1,14,14,41.67
2024-0-101-100558-54-1,2024,100558,54,1,1,65,42,16.67
2024-0-101-100579-54-1,2024,100579,54,1,1,26,33,8.33
2024-0-101-104251-60-12,2024,104251,60,12,1,23,19,16.67
2024-0-103-103285-54-1,2024,103285,54,1,1,0,6,12.0
2024-0-102-106710-73-706,2024,106710,73,706,0,0,1,68.0
2024-0-102-106705-74-306,2024,106705,74,306,0,9,9,20.0
2024-0-102-106705-74-308,2024,106705,74,308,0,9,9,20.0
2024-0-115-103803-54-431,2024,103803,54,431,1,0,17,12.0
2024-0-102-106710-73-746,2024,106710,73,746,0,0,1,68.0
2024-0-102-106710-73-758,2024,106710,73,758,0,0,0,68.0
2024-0-105-103865-1-5,2024,103865,1,5,1,0,0,21.0
2024-0-102-103630-55-502,2024,103630,55,502,0,22,24,6.0
2024-0-108-42713-1-1,2024,42713,1,1,1,17,3,32.0
2024-0-107-103261-56-3,2024,103261,56,3,1,24,22,2.0
2024-0-103-104404-55-1,2024,104404,55,1,1,22,22,25.0
2024-0-115-102751-55-453,2024,102751,55,453,1,20,18,12.0
2024-0-115-102751-55-454,2024,102751,55,454,1,20,18,12.0
2024-0-103-104398-55-1,2024,104398,55,1,1,41,45,22.0
2024-0-114-102345-54-4,2024,102345,54,4,1,69,73,17.0
2024-0-114-102355-1-52,2024,102355,1,52,1,44,49,32.5
2024-0-114-102356-54-4,2024,102356,54,4,1,61,52,17.0
2024-0-101-43847-1-1,2024,43847,1,1,1,25,22,13.0
2024-0-102-102937-73-750,2024,102937,73,750,0,0,1,18.0
2024-0-101-101275-54-40,2024,101275,54,40,1,0,0,21.0
2024-0-102-106725-73-325,2024,106725,73,325,0,56,1,15.0
2024-0-102-106710-73-704,2024,106710,73,704,0,0,1,68.0
2024-0-106-102197-95-703,2024,102197,95,703,1,30,32,20.0
2024-0-106-103956-1-51,2024,103956,1,51,1,40,55,22.5
2024-0-109-102574-54-32,2024,102574,54,32,1,38,41,4.0
2024-0-111-102059-56-213,2024,102059,56,213,1,22,21,13.0
2024-0-103-106802-55-3,2024,106802,55,3,1,19,17,6.0
2024-0-103-106806-54-2,2024,106806,54,2,1,35,33,8.0
2024-0-103-106812-55-1,2024,106812,55,1,1,22,23,12.0
2024-0-102-103592-55-104,2024,103592,55,104,1,21,26,8.0
2024-0-102-106717-73-706,2024,106717,73,706,0,0,4,90.0
2024-0-103-100104-54-2,2024,100104,54,2,1,39,36,28.0
2024-0-103-100107-55-2,2024,100107,55,2,1,37,34,6.0
2024-0-114-102304-1-51,2024,102304,1,51,1,68,68,32.5
2024-0-113-100844-55-233,2024,100844,55,233,1,20,22,4.0
2024-0-103-43430-69-91,2024,43430,69,91,1,0,6,21.0
2024-0-103-100152-69-421,2024,100152,69,421,1,0,80,21.0
2024-0-102-106708-73-751,2024,106708,73,751,0,0,1,68.0
2024-0-102-106104-54-102,2024,106104,54,102,1,40,39,8.0
2024-0-102-106689-1-101,2024,106689,1,101,1,112,101,19.0
2024-0-102-106713-73-766,2024,106713,73,766,0,0,1,54.0
2024-0-103-100101-1-1,2024,100101,1,1,1,82,67,30.0
